ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
8462 1978 0 3 24882 1 0 734659 52 1 4 10 29 0 36 1 1 1 2 6 1 0 0 0 0 0 3 11 0 
5558 1954 4 0 90933 0 0 735231 90 1020 31 430 62 63 79 1 4 6 4 1 0 0 1 0 0 0 3 11 0 
4619 1945 4 0 113734 0 0 735288 9 6 2 3 1 262 3 0 27 0 0 1 0 0 0 0 0 0 3 11 0 
8780 1950 4 3 59292 0 1 734938 71 378 14 68 19 14 14 2 3 5 8 3 0 0 0 0 0 0 3 11 0 
10789 1964 4 4 45759 1 1 734828 13 42 1 18 3 0 4 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
10779 1983 2 0 22148 0 0 735243 16 15 5 14 0 4 11 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
5896 1987 3 4 73395 0 0 735218 94 272 7 80 20 7 11 1 4 4 6 2 0 0 0 0 0 0 3 11 0 
2337 1971 2 1 29819 1 0 735069 77 9 1 24 2 1 2 3 3 0 3 6 0 0 0 0 0 0 3 11 0 
10951 1968 2 4 45688 0 1 735165 20 279 0 18 0 0 9 2 3 1 8 4 0 1 0 0 0 0 3 11 0 
544 1954 2 4 62820 0 0 734906 51 398 61 265 138 61 53 1 3 4 6 1 0 0 0 0 0 0 3 11 0 
17 1971 4 4 60491 0 1 735021 81 637 47 237 12 19 76 4 6 11 7 5 0 0 0 0 0 0 3 11 0 
10680 1986 2 3 33235 1 0 735175 71 45 0 16 2 1 6 1 3 0 3 7 0 0 0 0 0 0 3 11 0 
3265 1959 2 4 35701 0 0 734854 36 21 1 9 7 3 5 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
5623 1980 3 4 31535 1 0 735041 95 15 4 13 0 0 19 1 1 1 2 7 1 0 0 0 0 0 3 11 0 
5832 1960 1 3 92556 0 0 735250 32 493 183 352 184 23 28 0 3 5 13 0 0 0 0 0 0 0 3 11 0 
5544 1970 2 0 67384 0 1 734720 32 957 40 175 158 53 107 2 7 8 5 5 0 1 0 0 0 0 3 11 0 
6417 1971 3 3 80573 0 0 734694 85 829 138 430 60 92 15 1 4 6 13 2 0 0 0 0 0 0 3 11 0 
5831 1967 2 4 77870 0 1 734642 93 1017 50 500 65 50 133 3 5 5 5 8 0 1 0 1 0 0 3 11 1 
7101 1963 4 2 52278 0 1 734800 24 953 0 71 0 0 174 6 10 5 10 8 0 0 0 0 0 0 3 11 0 
10176 1968 2 0 57107 0 1 734644 44 159 0 120 0 0 137 7 4 4 8 8 0 1 0 0 1 0 3 11 1 
2326 1990 2 4 18929 0 0 734821 15 32 0 8 23 4 18 1 1 0 4 6 0 0 0 0 0 0 3 11 0 
4385 1981 4 0 36038 1 0 734926 82 23 0 15 0 2 7 2 3 0 3 6 0 0 0 0 0 0 3 11 0 
2929 1976 2 0 20180 0 0 734825 27 18 42 24 15 20 18 1 2 1 4 7 0 0 0 0 0 0 3 11 0 
10686 1965 4 3 34230 1 1 734766 72 15 0 4 0 0 2 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
2546 1977 1 0 31878 0 1 735312 7 23 4 5 10 5 23 1 1 0 4 3 0 0 0 0 0 0 3 11 0 
3283 1972 1 4 70932 0 1 735159 57 200 193 100 46 185 185 2 6 2 12 3 0 0 0 0 0 0 3 11 0 
3138 1956 2 0 91249 0 0 734700 84 1324 27 119 71 108 27 0 7 9 6 4 0 1 1 1 1 0 3 11 1 
4994 1943 3 0 77598 0 0 735046 53 1193 33 281 129 66 33 1 7 5 13 3 0 0 1 0 0 0 3 11 0 
7966 1959 2 0 80982 1 1 734783 48 505 137 401 104 22 22 3 11 5 11 5 0 0 0 0 0 1 3 11 0 
3112 1977 3 4 22701 1 0 735020 2 2 4 9 0 4 5 1 1 0 3 5 0 0 0 0 0 0 3 11 0 
10872 1969 4 4 55212 0 1 734733 65 1103 0 45 0 0 34 3 4 2 11 8 0 1 0 0 1 0 3 11 0 
2181 1970 2 4 70617 0 0 734948 45 353 61 753 40 46 27 1 3 3 7 2 0 0 0 0 0 0 3 11 0 
1867 1957 2 0 64849 0 0 734723 42 652 48 350 94 84 108 1 9 3 6 5 0 0 0 0 0 0 3 11 1 
1518 1965 3 4 62694 1 1 734942 29 379 6 157 25 91 91 5 9 3 7 7 0 0 0 0 0 0 3 11 0 
5734 1974 4 4 61917 1 1 735095 83 46 4 36 2 2 1 1 2 0 4 5 0 0 0 0 0 0 3 11 0 
2878 1947 4 4 67472 0 1 735043 93 162 31 127 8 17 69 2 4 2 7 3 0 0 0 0 0 0 3 11 0 
1458 1982 3 4 21059 1 0 735147 40 8 3 19 3 3 8 3 3 0 3 6 0 0 0 0 0 0 3 11 0 
7007 1968 3 4 29543 2 0 735231 47 17 3 18 3 4 18 2 3 1 2 7 0 0 0 0 0 0 3 11 0 
6200 1951 2 4 75903 0 1 734873 50 340 108 185 130 38 100 2 6 6 9 3 0 0 0 0 0 0 3 11 0 
1403 1975 1 3 34984 1 1 734656 40 8 4 15 3 5 3 2 1 0 3 7 0 0 0 0 0 0 3 11 0 
4827 1956 4 0 54998 0 1 734845 3 154 22 202 39 30 8 5 4 2 9 4 0 0 0 0 0 0 3 11 1 
6250 1949 4 2 54356 0 1 734729 62 710 15 30 20 0 0 3 11 2 8 8 0 0 0 0 0 0 3 11 1 
9291 1959 3 4 34242 0 1 735223 25 8 2 4 0 0 1 1 0 0 3 5 0 0 0 0 0 0 3 11 0 
2478 1973 2 4 25410 1 0 735016 48 2 2 4 13 13 4 1 1 0 4 4 0 0 0 0 0 0 3 11 0 
1139 1984 4 4 73356 0 0 735176 56 1050 14 322 0 14 112 1 5 11 5 2 1 0 1 1 0 0 3 11 1 
5138 1950 2 3 28320 0 1 734789 68 19 1 14 3 2 4 1 1 0 3 8 0 0 0 0 0 0 3 11 0 
5393 1977 2 0 23763 1 0 734627 64 22 0 6 6 2 6 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
10413 1984 2 4 72570 0 0 735255 67 274 83 216 151 141 224 1 4 6 12 1 0 0 0 0 0 0 3 11 0 
5015 1976 3 4 34529 1 0 734664 94 68 6 38 3 6 41 2 2 2 3 7 0 0 0 0 0 0 3 11 0 
10868 1951 2 2 70792 0 0 734811 82 344 45 654 104 11 114 2 3 4 10 3 0 0 0 0 0 0 3 11 0 
10676 1982 2 4 63211 0 0 734712 3 145 193 459 205 26 145 2 3 8 7 2 0 0 0 0 0 0 3 11 1 
2495 1974 3 4 83891 0 1 735310 24 217 38 350 111 85 15 1 4 7 10 1 0 0 0 0 0 0 3 11 0 
7842 1968 2 0 36065 1 1 734866 54 18 7 34 10 2 3 3 3 0 3 8 0 0 0 0 0 0 3 11 0 
9955 1954 2 3 39898 0 1 734817 20 69 8 26 12 7 12 2 3 0 4 7 0 0 0 0 0 0 3 11 0 
6663 1940 4 0 51141 0 0 734963 96 144 0 7 0 0 6 1 3 1 4 5 0 0 0 0 0 0 3 11 0 
2162 1976 2 4 56939 0 1 735033 19 256 34 103 90 29 49 2 3 3 10 3 0 0 0 0 0 0 3 11 0 
3434 1951 2 0 80872 0 0 735272 60 483 72 567 94 12 108 1 4 4 10 1 0 0 0 0 0 0 3 11 0 
7919 1976 4 3 72335 0 0 734633 2 1285 105 653 28 21 0 1 10 4 8 8 0 0 0 0 0 0 3 11 1 
5626 1964 4 0 61798 0 0 735098 13 338 4 89 11 8 13 1 4 2 9 4 0 0 0 0 0 0 3 11 0 
6428 1950 4 2 76842 0 0 735263 37 605 10 345 84 54 32 1 1 8 7 0 0 0 0 0 0 0 3 11 0 
8514 1976 2 3 29478 1 0 735157 59 8 0 7 3 1 1 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
10448 1956 2 0 46998 0 1 734702 55 172 41 86 45 6 27 5 5 3 5 7 1 0 0 0 0 0 3 11 0 
2109 1990 2 0 96843 0 0 734888 60 448 71 951 40 17 17 1 6 11 10 2 0 0 1 0 0 0 3 11 1 
7530 1950 4 2 56551 1 1 735267 48 67 4 32 17 2 16 3 2 1 4 4 0 0 0 0 0 0 3 11 0 
8925 1965 3 4 70053 0 1 734958 38 512 53 98 81 179 89 3 8 5 10 5 0 0 0 0 0 0 3 11 0 
3009 1962 4 2 71670 0 0 734964 8 1462 16 128 0 0 160 1 5 3 6 6 0 1 1 0 1 0 3 11 1 
6355 1978 2 4 44359 1 1 735307 19 20 0 14 7 3 1 3 2 0 4 3 0 0 0 0 0 0 3 11 0 
3517 1952 2 0 40887 1 1 734901 32 50 4 44 10 10 43 3 3 1 3 9 0 0 0 0 0 0 3 11 1 
1158 1966 2 1 48877 0 1 735145 27 102 1 15 2 0 24 1 3 0 4 7 0 0 0 0 0 0 3 11 0 
6203 1947 2 3 74485 0 0 735009 58 499 149 815 173 49 49 1 6 7 12 3 0 0 0 0 0 0 3 11 0 
7165 1972 2 3 64474 0 1 735067 59 381 35 172 56 86 93 2 8 2 10 5 0 0 0 0 0 0 3 11 0 
3595 1963 2 3 77226 0 1 735198 29 631 43 239 128 76 21 2 6 8 12 3 0 0 0 0 0 0 3 11 0 
8537 1949 2 2 72643 0 0 734832 60 526 80 553 123 94 53 1 3 10 7 2 0 0 0 1 0 0 3 11 1 
4331 1978 3 3 85738 0 0 735163 41 913 26 376 17 26 13 1 3 6 11 1 0 1 1 0 0 0 3 11 0 
6281 1966 2 1 55686 0 1 734819 27 673 0 199 37 47 26 2 6 3 5 4 1 0 0 0 0 0 3 11 0 
4338 1983 2 0 39062 1 0 735225 28 23 0 9 0 0 12 1 1 0 3 4 1 0 0 0 0 0 3 11 0 
2452 1971 2 3 34600 1 1 734776 8 199 33 60 8 3 15 5 5 2 5 8 0 0 0 0 0 0 3 11 1 
9507 1975 2 4 40794 0 1 734872 18 261 23 73 4 23 50 2 6 3 5 7 0 0 0 0 0 0 3 11 0 
8360 1971 1 4 54690 1 1 735082 76 111 16 37 7 9 18 3 3 1 5 3 0 0 0 0 0 0 3 11 0 
10311 1969 2 4 4428 0 1 735050 0 16 4 12 2 4 321 0 25 0 0 1 0 0 0 0 0 0 3 11 0 
5117 1963 1 4 32632 0 0 734622 32 63 151 137 153 19 53 2 4 4 8 5 0 0 0 0 0 0 3 11 0 
4867 1968 4 0 38236 1 1 735035 2 58 0 18 2 0 10 4 3 0 4 7 0 0 0 0 0 0 3 11 0 
9289 1979 2 4 36781 1 0 735240 16 29 1 17 0 3 13 1 2 1 2 8 0 0 0 0 0 0 3 11 1 
10913 1984 3 0 31385 1 0 734745 56 3 2 12 0 1 9 1 1 0 2 8 1 0 0 0 0 0 3 11 1 
3032 1984 2 4 24570 1 0 734832 97 28 34 62 11 14 44 3 4 0 4 9 0 0 0 0 0 0 3 11 0 
8524 1974 4 1 25509 1 0 734668 15 40 3 30 10 7 11 3 3 0 3 9 0 0 0 0 0 0 3 11 1 
3334 1951 2 4 94642 0 0 735182 35 879 143 797 106 143 143 0 5 7 9 1 0 0 1 1 0 0 3 11 0 
4470 1962 3 4 58646 0 1 734935 3 62 1 44 6 5 22 1 2 1 4 4 0 0 0 0 0 0 3 11 0 
1406 1975 2 0 53201 1 1 734817 49 280 7 81 20 0 27 8 6 3 5 7 0 0 0 0 0 0 3 11 0 
8619 1957 2 3 21994 0 1 734764 4 9 0 6 3 1 3 1 0 0 3 5 0 0 0 0 0 0 3 11 0 
10821 1978 2 4 57113 1 1 734811 45 182 4 33 0 2 42 6 4 1 5 7 0 0 0 0 0 0 3 11 0 
4552 1991 2 4 51373 0 0 734947 37 83 2 101 64 26 117 1 3 5 3 4 0 0 0 0 0 0 3 11 0 
898 1986 2 4 23477 1 0 735066 39 38 15 54 3 8 29 3 3 0 4 8 0 0 0 0 0 0 3 11 0 
9797 1956 2 4 58116 0 1 735243 38 228 19 130 4 11 51 2 3 3 8 2 0 0 0 0 0 0 3 11 0 
10949 1963 4 1 72968 0 0 735121 8 1092 37 592 145 37 55 1 5 5 8 3 0 0 0 1 0 0 3 11 1 
8212 1971 3 4 39791 0 1 734863 89 85 15 27 13 13 21 2 3 1 4 7 0 0 0 0 0 0 3 11 0 
6248 1947 3 0 91712 0 0 735062 47 1276 24 746 94 29 48 0 9 7 11 3 0 0 1 0 0 0 3 11 1 
10164 1958 2 0 94472 0 1 735233 75 1017 33 417 108 100 16 1 5 5 5 5 0 1 1 0 0 0 3 11 0 
4547 1960 2 3 13672 1 1 734882 86 6 2 9 2 1 5 2 1 0 3 8 0 0 0 0 0 0 3 11 0 
6815 1980 1 4 96547 0 0 735283 4 448 21 125 52 101 62 0 7 6 8 2 1 0 1 1 0 0 3 11 1 
4122 1975 2 4 79205 0 0 734649 73 504 23 117 179 28 44 1 6 5 4 4 0 0 0 1 0 0 3 11 1 
10841 1975 4 3 56559 0 1 734765 46 226 22 133 41 31 31 3 4 3 8 4 0 0 0 0 0 0 3 11 0 
5370 1973 4 4 32644 1 0 734791 38 239 3 141 0 7 23 4 7 1 6 8 1 0 0 0 0 0 3 11 0 
176 1980 1 0 67506 0 1 735142 73 90 38 67 33 36 67 1 4 1 6 3 0 0 0 0 0 0 3 11 0 
4860 1970 2 0 24206 1 0 734843 66 7 2 8 3 2 3 1 1 0 3 6 0 0 0 0 0 0 3 11 0 
10757 1967 4 1 28420 1 0 735129 36 4 2 5 2 0 0 1 1 0 2 6 0 0 0 0 0 0 3 11 0 
4023 1970 2 4 22979 1 0 734656 29 16 17 19 20 21 22 3 3 2 2 8 0 0 0 0 0 0 3 11 1 
6679 1966 2 0 33279 0 0 735302 29 10 3 3 0 0 0 1 0 0 3 3 0 0 0 0 0 0 3 11 0 
9923 1972 3 0 46423 1 1 735033 6 68 0 16 0 0 8 3 2 0 4 7 0 0 0 0 0 0 3 11 0 
7181 1977 2 4 30368 0 1 735082 97 35 0 13 2 0 2 2 2 0 3 8 0 0 0 0 0 0 3 11 0 
3599 1970 2 4 63684 0 1 734736 61 575 80 428 208 93 80 3 8 4 8 5 0 0 0 0 0 0 3 11 0 
405 1964 2 1 41638 0 1 734818 68 315 0 31 4 0 91 4 5 5 3 8 1 0 0 0 0 0 3 11 0 
6870 1959 4 1 68805 0 1 735032 73 182 2 49 17 13 20 1 3 1 7 2 0 0 0 0 0 0 3 11 0 
832 1966 4 3 65814 0 1 735202 90 561 14 113 10 14 35 3 8 2 10 5 0 0 0 0 0 0 3 11 0 
2002 1958 2 1 71964 0 0 734915 81 587 51 932 180 34 86 1 5 6 5 3 0 0 0 0 0 0 3 11 0 
3657 1986 2 0 39146 1 0 734819 1 94 1 33 13 12 12 3 4 0 4 8 0 0 0 0 0 0 3 11 0 
500 1977 2 3 96876 0 0 734991 79 908 43 735 40 194 21 1 7 7 9 2 0 1 1 1 0 0 3 11 1 
1951 1981 0 4 34445 0 0 734802 92 228 122 122 208 129 30 6 11 2 8 9 0 0 0 0 0 0 3 11 0 
3262 1958 2 0 68281 0 0 734627 31 995 112 417 42 48 41 1 2 9 13 5 0 0 0 0 0 0 3 11 1 
4102 1975 1 4 37284 1 1 734864 46 11 1 2 2 1 6 1 0 0 3 6 0 0 0 0 0 0 3 11 0 
7042 1983 2 4 36790 0 0 734836 14 3 3 14 15 21 10 1 2 1 2 9 0 0 0 0 0 0 3 11 1 
10598 1967 2 3 27943 1 1 734880 89 12 1 16 4 1 3 3 2 0 3 8 0 0 0 0 0 0 3 11 0 
255 1951 2 1 22263 1 1 735230 31 17 0 2 0 0 2 2 1 0 3 6 0 0 0 0 0 1 3 11 0 
2375 1972 2 3 30261 1 2 734675 75 8 0 5 0 3 6 1 0 0 3 8 0 0 0 0 0 0 3 11 0 
9829 1978 2 3 28587 1 0 735182 42 22 4 17 12 10 13 3 2 0 4 6 0 0 0 0 0 0 3 11 0 
6214 1982 3 4 43815 1 0 734870 53 14 10 29 4 7 15 1 2 0 3 6 0 0 0 0 0 0 3 11 0 
4954 1956 2 4 48195 1 1 735161 53 106 27 68 52 7 5 6 4 2 5 6 0 0 0 0 0 0 3 11 0 
7861 1952 3 4 77027 0 1 735175 23 820 57 242 45 0 11 2 8 3 6 4 0 0 0 0 0 0 3 11 0 
4837 1965 4 4 71322 0 1 734821 57 753 43 226 69 10 204 2 8 5 13 4 0 0 0 0 0 0 3 11 0 
9423 1979 3 4 32765 1 0 735193 49 13 3 17 7 3 3 2 2 0 4 5 0 0 0 0 0 0 3 11 0 
4198 1965 2 3 29672 1 1 734847 6 9 1 3 0 4 8 1 0 0 3 6 0 0 0 0 0 0 3 11 0 
153 1953 2 1 23272 0 0 735062 29 19 3 6 4 2 12 1 1 0 3 4 0 0 0 0 0 0 3 11 0 
9323 1949 3 3 49912 0 1 734657 5 520 8 223 32 49 42 4 10 5 7 8 1 0 0 0 0 0 3 11 1 
10001 1985 1 3 7500 1 0 734621 98 5 17 17 13 14 34 4 2 1 3 9 0 0 0 0 0 0 3 11 0 
3945 1947 4 2 68117 0 1 734845 80 618 44 215 0 17 36 2 11 8 4 6 1 0 0 0 0 0 3 11 1 
3799 1955 2 4 67225 0 1 735101 4 315 35 322 46 7 143 3 7 2 11 5 0 0 0 0 0 0 3 11 0 
8625 1976 2 4 17649 1 0 735087 70 15 1 23 0 5 1 3 3 0 3 8 0 0 0 0 0 0 3 11 0 
3491 1975 2 3 55914 0 1 734894 32 384 60 364 119 101 232 4 11 6 8 7 0 0 0 0 0 0 3 11 0 
983 1984 2 4 40059 1 0 735043 82 110 29 92 28 10 145 1 6 2 3 8 1 0 0 0 0 0 3 11 0 
9119 1950 2 3 60905 0 1 735110 27 208 17 76 36 17 38 2 3 3 7 2 0 0 0 0 0 0 3 11 0 
4786 1977 2 4 75330 1 1 734684 94 555 82 257 93 61 61 4 10 3 12 6 0 0 0 0 0 0 3 11 0 
5872 1951 2 0 60689 0 1 734926 23 240 90 216 63 6 24 4 4 4 10 3 0 0 0 0 0 0 3 11 0 
6568 1984 2 4 38680 1 0 734863 97 11 0 36 15 5 12 1 2 0 3 7 0 0 0 0 0 0 3 11 0 
5628 1982 2 3 61416 0 0 734813 25 848 154 323 201 61 78 1 10 3 10 6 1 0 0 0 0 0 3 11 0 
5631 1991 2 0 49767 0 0 734897 92 202 47 197 55 42 149 1 5 4 8 4 0 0 0 0 0 0 3 11 0 
4974 1970 2 0 83273 1 2 734675 98 433 89 650 16 102 102 10 4 6 9 7 0 0 0 0 0 0 3 11 0 
8416 1981 2 4 29009 1 0 735104 19 6 6 15 10 5 2 2 2 0 3 6 0 0 0 0 0 0 3 11 0 
5454 1979 3 4 45057 1 0 735106 80 37 0 7 3 0 3 1 2 0 3 5 0 0 0 0 0 0 3 11 0 
4095 1971 2 4 37150 1 0 734661 80 167 37 64 49 34 116 8 4 3 6 7 0 0 0 0 0 0 3 11 0 
5474 1970 2 0 43020 1 0 735105 79 45 7 99 4 25 43 3 4 1 4 6 0 0 0 0 0 0 3 11 0 
4268 1959 2 4 53154 0 1 735299 50 129 0 21 0 1 7 1 3 1 4 4 0 0 0 0 0 0 3 11 0 
10701 1973 2 4 65308 0 0 735026 60 713 0 264 120 80 34 1 7 8 12 4 0 0 1 1 0 0 3 11 0 
3507 1970 2 0 76467 1 0 734637 44 676 161 426 210 44 58 2 2 5 5 6 0 0 0 0 0 0 3 11 1 
2079 1947 1 4 81044 0 0 735132 0 450 26 535 73 98 26 1 5 6 10 1 0 0 0 0 0 0 3 11 0 
626 1951 2 4 32871 1 1 734844 28 22 2 12 0 2 5 1 1 0 3 4 0 0 0 0 0 0 3 11 0 
4426 1975 2 0 55801 1 1 735037 35 367 4 51 6 4 95 6 7 2 6 7 0 0 0 1 0 0 3 11 0 
2591 1959 2 2 76320 0 1 735312 49 526 35 214 69 53 35 2 6 3 4 2 0 0 0 0 0 0 3 11 0 
10509 1955 3 0 36927 1 1 735292 46 51 0 16 0 0 4 2 3 0 3 8 0 0 0 0 0 0 3 11 0 
6382 1953 2 3 48794 1 1 735316 97 25 0 11 3 0 15 1 1 0 3 4 0 0 0 0 0 0 3 11 0 
6673 1965 2 0 23478 0 0 734854 51 28 6 27 12 17 39 1 3 0 3 8 0 0 0 0 0 0 3 11 0 
7441 1973 2 1 71128 1 0 734686 80 958 159 447 20 0 31 3 2 10 12 7 0 0 0 0 0 0 3 11 0 
1071 1976 4 1 70179 0 1 734976 10 532 88 168 69 44 133 3 7 3 13 5 0 0 0 0 0 0 3 11 0 
10061 1950 2 4 59462 0 1 734780 29 724 17 143 0 8 196 2 9 2 12 7 0 0 0 0 0 0 3 11 0 
7187 1969 3 3 1 1 734913 52 375 42 48 94 66 96 7 4 10 4 3 0 0 0 0 0 0 3 11 0 
8775 1969 2 3 38361 1 0 735132 74 39 0 56 20 8 14 3 3 1 3 7 0 0 0 0 0 0 3 11 0 
1612 1981 4 0 1 0 734926 82 23 0 15 0 2 7 2 3 0 3 6 0 0 0 0 0 0 3 11 0 
2345 1982 4 3 70038 0 0 735070 54 587 54 348 71 54 130 1 4 4 8 2 0 0 0 0 0 0 3 11 0 
322 1978 2 3 42554 1 1 734787 93 29 1 11 0 0 0 2 2 0 3 4 0 0 0 0 0 0 3 11 0 
10897 1974 2 4 67445 0 1 734632 63 757 80 217 29 80 11 5 9 6 12 6 0 0 0 0 0 0 3 11 0 
123 1951 2 2 67046 0 1 734781 92 544 35 133 23 151 107 2 4 5 4 2 0 0 0 0 0 0 3 11 0 
6103 1948 2 4 42192 0 0 735021 40 40 15 15 17 6 7 1 2 1 3 4 0 0 0 0 0 0 3 11 0 
7899 1952 4 4 77610 0 1 734709 70 1245 33 332 21 33 16 2 4 7 4 7 0 0 0 0 0 0 3 11 0 
10500 1984 2 4 31761 1 0 735235 96 19 1 20 16 14 28 2 3 0 4 5 0 0 0 0 0 0 3 11 0 
1655 1979 2 3 34350 1 0 735064 81 16 3 15 2 1 11 1 1 0 3 7 0 0 0 0 0 0 3 11 0 
2406 1949 2 3 54591 0 1 734990 63 376 4 94 12 9 24 3 6 2 8 5 0 0 0 0 0 0 3 11 0 
2712 1956 2 4 71866 0 1 735130 85 184 178 178 103 39 33 1 6 3 10 3 0 0 0 0 0 0 3 11 0 
5517 1969 2 4 25293 1 0 735030 51 15 0 11 0 2 9 1 1 1 2 8 0 0 0 0 0 0 3 11 0 
10643 1987 4 0 42000 0 0 734785 23 124 83 267 85 59 35 2 5 2 11 5 0 0 0 0 0 0 3 11 1 
2254 1983 2 4 69520 0 0 734962 95 627 120 414 121 80 93 1 9 6 5 5 0 0 0 0 0 0 3 11 0 
10281 1970 2 1 64713 1 0 735177 11 180 60 241 13 54 54 2 5 5 7 4 0 0 0 0 0 0 3 11 1 
6958 1977 3 4 27889 1 0 734960 42 14 0 4 0 0 8 1 1 1 2 6 0 0 0 0 0 0 3 11 0 
954 1960 0 2 22123 0 0 735227 77 3 3 24 34 7 31 1 2 1 3 5 0 0 0 0 0 0 3 11 0 
5079 1971 2 4 1 1 734838 82 71 1 16 0 0 9 4 2 1 3 8 0 0 0 0 0 0 3 11 0 
10339 1954 3 3 0 1 734948 83 161 0 22 0 0 24 2 4 1 4 6 0 0 0 0 0 0 3 11 0 
4643 1973 2 4 27803 1 0 734646 40 8 26 46 38 9 49 2 3 0 4 8 0 0 0 0 0 0 3 11 0 
3117 1955 2 0 0 1 735063 95 264 0 21 12 6 147 3 6 1 5 7 0 0 0 0 0 0 3 11 0 
6497 1960 2 4 51651 0 1 734717 32 293 6 23 13 6 92 4 6 2 5 8 0 0 0 0 0 0 3 11 0 
5396 1988 2 4 68487 0 0 734788 48 758 12 385 33 89 89 1 9 7 13 4 0 0 0 0 0 0 3 11 0 
5250 1943 3 2 0 0 735075 75 532 126 490 164 126 126 1 5 5 11 1 0 0 1 0 0 0 3 11 1 
1052 1969 2 4 56796 0 1 734821 24 656 38 161 62 47 37 3 8 9 7 7 0 0 0 0 0 0 3 11 0 
2802 1992 1 4 87000 0 0 734755 61 196 25 607 67 17 49 1 4 6 7 2 0 0 0 0 0 0 3 11 0 
6343 1959 2 4 79823 0 1 735231 6 835 73 380 114 73 43 1 6 9 7 2 0 1 0 0 0 0 3 11 0 
6507 1980 2 0 30828 1 0 735049 16 16 11 15 2 0 12 2 1 1 4 3 0 0 0 0 0 0 3 11 0 
7901 1971 3 4 34109 0 1 735081 39 9 1 5 2 1 4 1 0 0 3 4 0 0 0 0 0 0 3 11 0 
4865 1974 3 1 53367 1 1 735016 2 229 7 140 10 3 11 7 5 1 8 7 0 0 0 0 0 0 3 11 1 
2686 1969 0 3 22390 0 0 735066 49 0 1 4 15 1 5 1 1 0 2 7 0 0 0 0 0 0 3 11 0 
3107 1976 2 3 71322 0 1 735262 31 121 24 124 24 15 42 1 4 1 7 2 0 0 0 0 0 0 3 11 0 
7734 1993 2 5 79244 0 0 734759 58 471 102 125 212 61 245 1 4 10 7 1 0 0 1 1 0 0 3 11 1 
1146 1949 3 3 49912 0 1 734657 5 520 8 223 32 49 42 4 10 5 7 8 1 0 0 0 0 0 3 11 1 
11031 1950 4 4 48699 1 1 734916 90 26 1 10 2 0 1 1 1 0 3 5 0 0 0 0 0 0 3 11 0 
7428 1975 2 3 80144 0 0 735045 47 240 132 445 250 192 108 1 3 7 8 1 0 0 0 0 0 0 3 11 0 
975 1956 2 0 54252 1 1 734923 25 178 4 26 8 4 44 5 4 1 5 6 0 0 0 0 0 0 3 11 0 
1103 1976 3 4 81929 1 0 734679 60 1486 55 278 49 0 185 2 4 4 10 6 1 0 1 0 0 0 3 11 1 
3422 1975 2 4 76068 0 1 734739 67 1115 12 128 33 12 76 1 2 3 4 6 0 1 0 0 1 0 3 11 0 
1055 1976 3 4 53204 1 1 735220 40 29 0 8 2 0 6 1 1 0 3 4 0 0 0 0 0 0 3 11 0 
6544 1949 4 3 67911 0 1 735282 63 529 0 356 63 28 0 3 6 7 11 3 0 0 0 0 0 0 3 11 0 
1241 1984 1 4 14796 1 0 734667 1 13 3 8 7 4 16 2 1 0 3 9 0 0 0 0 0 0 3 11 1 
2909 1974 4 4 78128 0 1 735189 89 934 24 230 16 24 36 2 8 4 6 3 0 1 1 0 0 0 3 11 0 
5802 1972 0 4 14188 0 0 734833 40 2 7 11 16 12 27 1 2 0 4 6 0 0 0 0 0 0 3 11 0 
1407 1986 0 4 20425 1 0 734709 5 4 12 5 3 16 17 2 2 0 3 7 0 0 0 0 0 0 3 11 0 
6183 1962 3 4 58646 0 1 734935 3 62 1 44 6 5 22 1 2 1 4 4 0 0 0 0 0 0 3 11 0 
340 1970 2 1 72967 0 1 734755 1 158 35 179 0 0 125 2 7 2 8 5 1 0 0 0 0 0 3 11 1 
5991 1949 3 4 48150 0 1 734933 24 173 2 39 3 2 47 3 5 1 4 7 0 0 0 0 0 0 3 11 0 
3104 1961 2 0 82332 0 0 734667 89 830 59 968 51 79 19 1 5 3 12 2 0 0 1 0 0 0 3 11 1 
9729 1955 2 2 58275 1 1 734927 48 189 10 253 56 43 64 6 8 2 7 7 0 0 0 0 0 0 3 11 0 
1008 1981 4 3 44953 0 0 734761 31 728 17 133 11 8 124 1 7 3 13 6 1 0 0 0 0 0 3 11 0 
11091 1953 2 3 34587 1 1 735276 68 7 2 9 2 0 2 2 1 0 3 4 0 0 0 0 0 0 3 11 0 
3969 1974 3 3 43018 0 1 735076 46 35 4 17 7 6 64 1 2 2 2 5 0 0 0 0 0 0 3 11 0 
1916 1954 3 4 45736 0 1 734979 92 188 3 180 20 3 43 5 7 1 6 7 0 0 0 0 0 0 3 11 0 
